,index,country,year,co2,population,gdp,primary_energy_consumption,Coal Production - TWh,Oil Consumption - TWh,Coal Consumption - TWh,Cars Produced - Thousands
252,639,Japan,1993,1172.339,125707407.0,3861077308973.93,5437.074,46.98882861111111,3000.4571638888888,0.9145115358333333,0
253,640,Japan,1994,1227.273,126053127.0,3898677010072.69,5646.801,45.10146555555556,3171.630830555556,0.9655269380555556,10554.0
254,641,Japan,1995,1239.62,126365486.0,4003033419980.69,5868.479,40.74100638888888,3290.4519777777778,0.9997694016666666,10196.0
255,642,Japan,1996,1251.531,126644099.0,4124648028865.88,5980.051,42.17279916666666,3314.044408333333,1.014951557222222,10346.0
256,643,Japan,1997,1244.781,126892745.0,4166540764548.17,6090.235,27.789791944444445,3277.9620638888887,1.0396323630555555,10975.0
257,644,Japan,1998,1204.993,127117436.0,4117006889558.46,5956.57,23.819821666666662,3161.2627388888886,0.9860044349999999,10050.0
258,645,Japan,1999,1241.611,127326063.0,4104026658817.64,6061.602,25.44685861111111,3213.810263888889,1.0361918680555555,9905.0
259,646,Japan,2000,1264.375,127524168.0,4215551823735.38,6128.864,18.878025277777777,3168.357438888889,1.1324670608333334,10145.0
260,647,Japan,2001,1249.766,127713824.0,4230083873303.49,6069.191,19.3002175,3073.6782611111107,1.1631296269444444,9777.191
261,648,Japan,2002,1279.12,127893075.0,4232499519920.05,6051.151,8.259576388888888,3052.656955555556,1.208236571388889,10257.69
262,649,Japan,2003,1287.468,128058368.0,4294503840097.23,6027.271,8.069426944444444,3124.677716666667,1.2494355880555557,10286.318
263,650,Japan,2004,1282.862,128204183.0,4386537314625.64,6099.329,8.07300361111111,3042.726763888889,1.3596547297222221,10511.518
264,651,Japan,2005,1290.371,128326115.0,4456733937388.24,6207.568,6.716300833333333,2995.7355944444444,1.2850555847222223,10799.659
265,652,Japan,2006,1267.362,128422740.0,4517298512750.97,6189.139,8.2018025,2888.4196611111106,1.2986065861111111,11484.233
266,653,Japan,2007,1303.134,128494050.0,4589237840215.05,6126.677,8.584543888888888,2798.975163888889,1.3553520044444445,11596.327
267,654,Japan,2008,1232.314,128538644.0,4536234167324.2,6042.367,7.404950555555556,2695.1320863888886,1.3399861122222223,11563.629
268,655,Japan,2009,1163.213,128555196.0,4287889543915.45,5509.297,7.724134166666666,2415.410718055556,1.1904386066666666,7934.516
269,656,Japan,2010,1214.816,128542349.0,4464955831084.99,5869.964,5.530778888888889,2439.481873055556,1.347413821111111,9625.94
270,657,Japan,2011,1264.866,128498966.0,4456991334719.0,5572.723,7.6689475,2439.800878055556,1.2663742272222223,8398.654
271,658,Japan,2012,1306.01,128423571.0,4523675360358.0,5534.108,7.967745,2602.7437625,1.3237913919444446,9942.711
272,659,Japan,2013,1315.343,128314189.0,4614146592493.2,5485.277,8.158160833333334,2486.340010555556,1.4166225030555557,9630.07
273,660,Japan,2014,1263.729,128168630.0,4629616138331.4,5344.636,8.862289722222222,2361.1226769444447,1.3588742788888888,9774.558
274,661,Japan,2015,1223.396,127985139.0,4685428421030.3,5268.915,7.935755555555555,2266.8971675000003,1.3850094102777777,9278.238
275,662,Japan,2016,1203.718,127763267.0,4732216813170.0,5179.953,9.085345555555556,2204.829676388889,1.3712040433333332,9204.49
276,663,Japan,2017,1188.123,127502728.0,4844015462029.76,5247.426,9.411325,2172.6105919444444,1.3824266338888889,9690.201
277,664,Japan,2018,1143.458,127202190.0,4867010472550.63,5233.466,6.714965833333333,2105.8957694444443,1.3611055294444443,9728.528
278,665,Japan,2019,1105.929,126860299.0,0.0,5187.154,4.893106944444444,2033.797005277777,1.3485046941666665,9682.055
279,666,Japan,2020,1030.775,126476458.0,0.0,0.0,4.981271666666667,1803.9263338888888,1.3204687916666666,8067.941
280,818,United States,1951,2618.576,160872264.0,2497407750000.0,0.0,0.0,0.0,0.0,0
281,819,United States,1952,2551.082,163266026.0,2590801532000.0,0.0,0.0,0.0,0.0,0
282,820,United States,1953,2612.826,165909996.0,2709832728000.0,0.0,0.0,0.0,0.0,0
283,821,United States,1954,2489.314,168736390.0,2691885312000.0,0.0,0.0,0.0,0.0,0
284,822,United States,1955,2728.348,171685337.0,2882221470000.0,0.0,0.0,0.0,0.0,0
285,823,United States,1956,2859.82,174705006.0,2938405491000.0,0.0,0.0,0.0,0.0,0
286,824,United States,1957,2835.606,177751477.0,2993553504000.0,0.0,0.0,0.0,0.0,0
287,825,United States,1958,2746.937,180788387.0,2963550372000.0,0.0,0.0,0.0,0.0,0
288,826,United States,1959,2831.737,183786249.0,3183157000000.0,0.0,0.0,0.0,0.0,0
289,827,United States,1960,2897.138,186720570.0,3262376247000.0,0.0,0.0,0.0,0.0,0
290,828,United States,1961,2886.696,189569850.0,3338583925000.0,0.0,0.0,0.0,0.0,6653
291,829,United States,1962,2993.718,192313747.0,3539745088000.0,0.0,0.0,0.0,0.0,0
292,830,United States,1963,3126.294,194932400.0,3692868388000.0,0.0,0.0,0.0,0.0,0
293,831,United States,1964,3264.111,197408497.0,3906860040000.0,0.0,0.0,0.0,0.0,0
294,832,United States,1965,3399.342,199733679.0,4156141170000.0,14564.955,0.0,6414.477080555555,0.0,0
295,833,United States,1966,3571.209,201895760.0,4428300240000.0,15384.19,0.0,6731.245155555555,0.0,0
296,834,United States,1967,3705.254,203905081.0,4538979504000.0,15919.95,0.0,6988.794080555555,0.0,0
297,835,United States,1968,3840.702,205805756.0,4754925846000.0,16888.651,0.0,7457.961088888888,0.0,0
298,836,United States,1969,4034.926,207659274.0,4903770015000.0,17791.573,0.0,7831.837883333333,0.0,0
299,837,United States,1970,4339.471,209513340.0,4912635816000.0,18393.211,0.0,8176.191477777778,0.0,0
300,838,United States,1971,4365.247,211384079.0,5065682434000.0,18775.555,0.0,8461.683791666666,0.0,10672
301,839,United States,1972,4572.791,213269805.0,5334296944000.0,19740.108,0.0,9119.9127,0.0,0
302,840,United States,1973,4784.823,215178797.0,5637203218000.0,20551.371,0.0,9655.25558611111,0.0,0
303,841,United States,1974,4620.82,217114898.0,5621366244000.0,20033.612,0.0,9271.50704722222,0.0,0
304,842,United States,1975,4478.038,219081250.0,5605795188000.0,19544.906,0.0,9049.838475,0.0,0
305,843,United States,1976,4747.563,221086427.0,5899591030000.0,20609.388,0.0,9729.595241666666,0.0,0
306,844,United States,1977,4889.398,223135659.0,6166912239000.0,21151.165,0.0,10271.53351388889,0.0,0
307,845,United States,1978,4941.142,225223307.0,6518624310000.0,21246.981,0.0,10501.413894444444,4.094953294444444,0
308,846,United States,1979,5008.359,227339321.0,6740172195000.0,21497.561,0.0,10257.833647222222,4.238941263888889,0
309,847,United States,1980,4808.296,229476360.0,6743208295893.0,20717.494,0.0,9453.471625,4.409209338888888,0
310,848,United States,1981,4686.172,231636065.0,6911865219272.0,20109.83,5116.415502777778,8812.754913888888,4.483805688888888,7942.916
311,849,United States,1982,4447.08,233821851.0,6782206660350.0,19271.578,5189.360891666667,8350.531433333334,4.324575383333333,0
312,850,United States,1983,4429.187,236030236.0,7066236748706.0,19186.288,4801.775311111112,8311.475663888888,4.482630652777778,0
313,851,United States,1984,4661.921,238256849.0,7581107814192.0,20206.854,5490.175149999999,8573.317630555555,4.765354861111111,0
314,852,United States,1985,4652.383,240499822.0,7874872063509.0,20156.714,5380.464727777778,8540.438152777779,4.9428813,0
315,853,United States,1986,4663.165,242763137.0,8146028056750.0,20279.081,5431.777075,8955.588794444444,4.803640991666667,0
316,854,United States,1987,4825.445,245052780.0,8432566701090.0,20965.311,5607.636158333334,9142.15293888889,5.0678197944444445,0
317,855,United States,1988,5050.268,247372258.0,8787202970282.0,21925.043,5773.721952777778,9520.88376111111,5.27037448888889,0
318,856,United States,1989,5131.927,249725809.0,9091291414932.0,22447.29,5947.047713888889,9517.531330555556,5.334591349999999,0
319,857,United States,1990,5113.455,252120309.0,9250377703908.0,22498.158,6260.927269444444,9306.91283611111,5.343348263888888,0
320,858,United States,1991,5057.931,254539371.0,9243499104827.13,22466.677,6023.959438888889,9108.509908333332,5.283846691666667,8789.84
321,859,United States,1992,5167.481,256990608.0,9572148077262.13,22803.378,6040.026358333333,9297.387144444445,5.342110791666666,0
322,860,United States,1993,5267.343,259532130.0,9834941438742.81,23279.396,5661.802275,9376.044916666666,5.483145025000001,0
323,861,United States,1994,5358.824,262241204.0,10232022095755.9,23712.755,6181.448844444444,9619.746913888888,5.512193683333334,12239.288
324,862,United States,1995,5421.502,265163740.0,10510263403545.8,24222.295,6161.255727777778,9597.527172222222,5.498005255555556,11995.248
325,863,United States,1996,5610.582,268335007.0,10909166962298.9,25035.434,6345.1793333333335,9947.13924722222,5.706030713888889,11830.157
326,864,United States,1997,5686.465,271713634.0,11398757037580.9,25225.64,6489.806141666666,10079.768216666667,5.852684972222222,12130.575
327,865,United States,1998,5731.05,275175309.0,11906028764803.4,25391.342,6694.603355555555,10251.11231111111,5.87253805,12002.663
328,866,United States,1999,5804.669,278548148.0,12463819225180.0,25840.805,6485.756902777777,10537.092891666667,5.924786119444444,13024.978
329,867,United States,2000,6010.508,281710914.0,12973842114208.7,26427.463,6329.957919444444,10654.133475,6.181365491666667,12773.714
330,868,United States,2001,5904.882,284607992.0,13100471023245.5,25804.055,6555.920666666667,10636.848424999998,6.0883796638888885,11424.689
331,869,United States,2002,5946.771,287279312.0,13334491259387.6,26177.526,6329.052719444444,10642.413158333333,6.1746044527777775,12279.582
332,870,United States,2003,6011.837,289815567.0,13708809342467.6,26259.752,6151.262175,10803.682458333333,6.1615293583333335,12087.028
333,871,United States,2004,6114.007,292354663.0,14227881723039.1,26776.886,6362.425397222221,11197.866936111111,6.373088072222222,11960.354
334,872,United States,2005,6134.521,294993509.0,14703731926204.1,26788.164,6455.162180555556,11214.07823611111,6.4701797305555555,11946.653
335,873,United States,2006,6051.668,297758977.0,15095883825899.2,26571.789,6623.4182388888885,11070.909027777778,6.374198341666667,11260.277
336,874,United States,2007,6131.004,300608425.0,15364464463208.4,26943.482,6540.788919444445,11001.755522222222,6.431168997222223,10752.31
337,875,United States,2008,5914.078,303486022.0,15319730510090.9,26277.996,6640.640522222223,10273.69516388889,6.323379533333333,8672.141
338,876,United States,2009,5478.21,306307565.0,14894294049817.7,24978.914,6020.422702777778,9737.244622222222,5.637504716666667,5709.431
339,877,United States,2010,5675.786,309011469.0,15270621692550.6,25825.74,6135.828155555555,9891.227891666667,5.833684563888888,7743.093
340,878,United States,2011,5540.173,311584051.0,15509302195602.5,25580.121,6186.828952777778,9696.931541666669,5.555978691666667,8655.003
341,879,United States,2012,5338.698,314043885.0,15849635251847.4,24913.288,5756.809200000001,9475.43988888889,4.924916625,10332.626
342,880,United States,2013,5474.257,316400539.0,16108428789894.6,25582.098,5568.713388888889,9638.894397222222,5.033402336111111,11066.432
343,881,United States,2014,5522.807,318673422.0,16482662331867.2,25848.401,5647.89561111111,9705.043622222222,5.025801433333334,11660.702
344,882,United States,2015,5371.771,320878312.0,16902578824808.6,25596.966,4996.507202777778,9905.574730555556,4.359696244444445,12105.49
345,883,United States,2016,5248.024,323015992.0,17162557226290.5,25560.52,4083.574497222222,9979.081169444446,3.9720149444444446,12177.82
346,884,United States,2017,5207.751,325084758.0,17596283630286.2,25647.389,4350.378661111111,10076.847455555557,3.8547894138888887,11189.985
347,885,United States,2018,5375.491,327096263.0,18140645383318.5,26556.388,4277.451369444444,10317.512122222222,3.7354773138888886,11297.19
348,886,United States,2019,5255.816,329064917.0,0.0,26291.355,3969.054133333333,10314.442883333331,3.2041232,10892.884
349,887,United States,2020,4712.771,331002647.0,0.0,0.0,2976.3230666666664,9038.97414722222,2.6170083325,8821.026
